ticker,sector,industry,earnings_date,sentiment_score,financial_quality_score,valuation_score,leverage_score,forecast_score,risk_score_combined,predicted_return,lower_bound,upper_bound,interval_width,sentiment_pct,financial_pct,forecast_pct,valuation_pct,leverage_pct,risk_pct,overall_score,overall_rank_in_sector,peer_count,rank_percentile,recommendation,sector_avg_sentiment,sector_avg_financial_quality,sector_avg_forecast,sector_avg_risk,sector_avg_overall_score,sentiment_vs_sector,financial_vs_sector,forecast_vs_sector,risk_vs_sector,return_20d,market_cap,sector_raw,industry_raw,quarter,forecast_confidence,downside_risk,recommendation_score,quarter_rank,is_top10,prob_up,expected_alpha,prob_adjusted_return,alpha_prob_score,return_to_uncertainty,alpha_to_uncertainty,expected_alpha_rank,prob_adjusted_return_rank,forecast_confidence_rank,overall_score_rank,return_to_uncertainty_rank,downside_risk_rank,final_score,portfolio_type,weight,weighted_return,weighted_predicted_return
HPE,Technology,Communication Equipment,2022-08-30,0.5956337551159834,0.1095360006,-12.07393,-84.03,0.0999974153387321,0.2887207784695091,0.0318161191254495,-0.1395620961848901,0.1786063186712368,0.318168414856127,0.953216374269006,0.3421052631578947,0.9649122807017544,0.6871345029239766,0.283625730994152,0.3450292397660818,0.6793859649122808,33.0,342,0.9064327485380116,Hold,0.2819207506498476,-0.2704238544600766,0.002267811754105976,0.4247136966433791,0.5011695906432748,0.3137130044661357,0.3799598550600766,0.0234642093476794,-0.13599291817387,-0.0922124414778957,63919304704.0,Technology,Communication Equipment,2022Q3,3.1429796621155117,0.1713782153103396,0.6984146362055283,25.0,False,0.5,0.029548307371343525,0.01590805956272475,0.014774153685671762,0.09999741533873213,0.09286972911807055,0.9171483622350675,0.8689788053949904,0.7129094412331407,0.9190751445086706,0.8651252408477842,0.40847784200385356,0.8032755298651252,ML_Optimized,0.08444600701721475,-0.007786972480116884,0.002686744218928249
OZK,Financial Services,Banks - Regional,2022-07-22,0.3488355667293633,0.230184,-7.9053235,-72.097,0.1882370694121754,0.4315821325184545,0.0477012480594811,-0.0829202780546207,0.1704892122831326,0.2534094903377534,0.6294964028776978,0.697841726618705,0.9676258992805756,0.7697841726618705,0.4442446043165468,0.6187050359712231,0.6848920863309352,19.0,278,0.935251798561151,Hold,0.2794750716129462,0.2755062445651151,0.020478788468654346,0.4509297549183477,0.5014388489208633,0.0693604951164171,-0.0453222445651151,0.0323814272392578,-0.0193476223998931,0.1039735401403056,5536892928.0,Financial Services,Banks - Regional,2022Q3,3.9461665484612296,0.1306215261141018,0.738923148295608,4.0,True,0.5,0.027222459590826757,0.02385062402974055,0.013611229795413378,0.18823706941217547,0.10742435940415812,0.8921001926782274,0.9595375722543352,0.8631984585741811,0.9229287090558767,0.9865125240847784,0.2023121387283237,0.8639691714836224,Long_Short,0.05,0.00519867700701528,0.0023850624029740555
PNC,Financial Services,Banks - Regional,2022-07-15,0.2495814840419324,0.1627940002,-11.039851,-72.097,0.3063295852365381,0.4174684781834778,0.0600729836715814,-0.043479836739347,0.152624882612556,0.196104719351903,0.4424460431654676,0.3705035971223021,0.9964028776978416,0.3237410071942446,0.4442446043165468,0.5719424460431655,0.5221223021582734,127.0,278,0.5467625899280575,Hold,0.2794750716129462,0.2755062445651151,0.020478788468654346,0.4509297549183477,0.5014388489208633,-0.0298935875710137,-0.1127122443651151,0.0447531628513581,-0.0334612767348698,0.1382477938067376,93235273728.0,Financial Services,Banks - Regional,2022Q3,5.099290338419679,0.10355282041092839,0.6932570055601333,35.0,False,0.5,0.03959419520292705,0.0300364918357907,0.019797097601463524,0.30632958523653814,0.20190229705578872,0.9479768786127167,0.9749518304431599,0.953757225433526,0.5780346820809249,0.9961464354527938,0.07321772639691715,0.8538535645472062,Long_Short,0.05,0.00691238969033688,0.00300364918357907
FBP,Financial Services,Banks - Regional,2022-07-22,0.2543780944830594,0.213857996,-10.336619,-72.097,0.1985700813592399,0.4275687943964841,0.0608543904227053,-0.0757785018104457,0.2306835363579858,0.3064620381684316,0.4496402877697841,0.6690647482014388,0.974820143884892,0.4424460431654676,0.4442446043165468,0.5971223021582733,0.6035971223021583,61.0,278,0.7841726618705036,Hold,0.2794750716129462,0.2755062445651151,0.020478788468654346,0.4509297549183477,0.5014388489208633,-0.0250969771298867,-0.0616482485651151,0.045534569602482,-0.0233609605218635,0.0607094389569815,3828437760.0,Financial Services,Banks - Regional,2022Q3,3.263036240769765,0.136632892233151,0.6968767699988229,31.0,False,0.5,0.04037560195405096,0.03042719521135265,0.02018780097702548,0.19857008135923992,0.13174705241896284,0.9499036608863198,0.9807321772639692,0.7398843930635838,0.7938342967244701,0.9903660886319846,0.23314065510597304,0.8475915221579962,Long_Short,0.05,0.003035471947849075,0.0030427195211352653
OFG,Financial Services,Banks - Regional,2022-07-21,0.2704512298566419,0.1904779939999999,-9.944681,-72.097,0.1847385785914224,0.285460186611032,0.0473053404654898,-0.0854918035277678,0.1705735840463879,0.2560653875741557,0.4856115107913669,0.5539568345323741,0.9640287769784172,0.4964028776978417,0.4442446043165468,0.1834532374100719,0.6284172661870504,46.0,278,0.8381294964028777,Hold,0.2794750716129462,0.2755062445651151,0.020478788468654346,0.4509297549183477,0.5014388489208633,-0.0090238417563042,-0.0850282505651151,0.0319855196452665,-0.1654695683073156,0.1027654026675339,1975157376.0,Financial Services,Banks - Regional,2022Q3,3.905237268637628,0.1327971439932576,0.7139270604690454,16.0,False,0.5,0.026826551996835455,0.0236526702327449,0.013413275998417728,0.18473857859142245,0.104764050647087,0.8882466281310212,0.953757225433526,0.8535645472061657,0.838150289017341,0.9845857418111753,0.2138728323699422,0.8464354527938343,Long_Short,0.05,0.0051382701333766954,0.0023652670232744903
HBAN,Financial Services,Banks - Regional,2022-07-21,0.4987997975801993,0.153159999,-8.827496,-72.097,0.157597057533158,0.3157457701673267,0.0459737890382715,-0.071772065698211,0.2199442401823173,0.2917163058805284,0.89568345323741,0.3201438848920863,0.9316546762589928,0.6870503597122302,0.4442446043165468,0.2589928057553957,0.6775179856115108,24.0,278,0.9172661870503596,Hold,0.2794750716129462,0.2755062445651151,0.020478788468654346,0.4509297549183477,0.5014388489208633,0.2193247259672531,-0.1223462455651151,0.0306539682180482,-0.135183984751021,0.0742127395900851,34096336896.0,Financial Services,Banks - Regional,2022Q3,3.427976262777999,0.1177458547364825,0.7291400142638536,7.0,True,0.5,0.025495000569617152,0.02298689451913575,0.012747500284808576,0.15759705753315806,0.08739625677215916,0.8670520231213873,0.9479768786127167,0.7745664739884393,0.9113680154142582,0.9614643545279383,0.1329479768786127,0.8394990366088633,Long_Short,0.05,0.0037106369795042553,0.002298689451913575
EGO,Basic Materials,Gold,2022-07-29,0.4712123385199082,0.3262759979999999,-5.115774,-28.789,0.1653071736702196,0.2719493771566228,0.0654024290465569,-0.1162926924256175,0.2793481154552177,0.3956408078808353,0.897196261682243,0.8691588785046729,1.0,0.9252336448598132,0.719626168224299,0.205607476635514,0.8855140186915889,1.0,107,1.0,Buy,0.2821841289930048,0.1394136077375701,0.022715176141132068,0.3960616588256828,0.5037383177570093,0.1890282095269034,0.1868623902624298,0.0520738412480205,-0.12411228166906,-0.0535713772267559,7620676096.0,Basic Materials,Gold,2022Q3,2.527538748637994,0.1816951214721744,0.7766791397191763,1.0,True,0.5,0.04268725290542483,0.03270121452327845,0.021343626452712414,0.1653071736702196,0.10789368579137104,0.953757225433526,0.9865125240847784,0.4951830443159923,1.0,0.9730250481695568,0.48554913294797686,0.830057803468208,Long_Short,0.05,-0.0026785688613377955,0.003270121452327845
CFG,Financial Services,Banks - Regional,2022-07-19,0.4491365749920706,0.13144,-10.240281,-72.097,0.169539997938768,0.4438934952376795,0.0449538617413751,-0.0383657008934011,0.2267852531464407,0.2651509540398419,0.8345323741007195,0.197841726618705,0.9496402877697842,0.4532374100719424,0.4442446043165468,0.6618705035971223,0.5715827338129498,85.0,278,0.697841726618705,Hold,0.2794750716129462,0.2755062445651151,0.020478788468654346,0.4509297549183477,0.5014388489208633,0.1696615033791244,-0.1440662445651151,0.0296340409211518,-0.0070362596806681,0.0698976473469539,27770656768.0,Financial Services,Banks - Regional,2022Q3,3.7714223288346553,0.08331956263477619,0.6979786180680095,26.0,False,0.5,0.024475073272720752,0.02247693087068755,0.012237536636360376,0.169539997938768,0.09230583784060334,0.8458574181117534,0.9421965317919075,0.8362235067437379,0.7186897880539499,0.9749518304431599,0.025048169556840076,0.8187861271676301,Long_Short,0.05,0.003494882367347695,0.002247693087068755
BNS,Financial Services,Banks - Diversified,2022-08-23,0.5616759986158462,0.158809998,-12.328912,-72.097,0.1829593180788457,0.3984728256789835,0.0377972535534545,-0.0711984573318812,0.1353888375434085,0.2065872948752897,0.9532374100719424,0.3489208633093525,0.9532374100719424,0.2410071942446043,0.4442446043165468,0.5,0.6347122302158275,41.0,278,0.8561151079136691,Hold,0.2794750716129462,0.2755062445651151,0.020478788468654346,0.4509297549183477,0.5014388489208633,0.2822009270028999,-0.1166962465651151,0.0224774327332312,-0.0524569292393641,-0.1162633826572351,100170407936.0,Financial Services,Banks - Diversified,2022Q3,4.8405453009991,0.10899571088533569,0.7262621779381115,10.0,True,0.5,0.017318465084800155,0.01889862677672725,0.008659232542400077,0.18295931807884572,0.08383081478674637,0.7514450867052023,0.9229287090558767,0.9402697495183044,0.8497109826589595,0.9807321772639692,0.09248554913294797,0.8181117533718689,Long_Short,0.05,-0.005813169132861755,0.0018898626776727252
RLX,Consumer Defensive,Tobacco,2022-09-21,0.3042398744776971,0.160849998,-11.875522,-1.323,0.3756683048322669,0.3913100253174207,0.1486306430992567,-0.1285002455793801,0.2671420418297591,0.3956422874091392,0.5,0.6388888888888888,1.0,0.5833333333333334,0.9907407407407408,0.5277777777777778,0.6893518518518518,6.0,108,0.9537037037037036,Hold,0.2976467916587303,0.1230319250059259,0.008795516661663453,0.3900424528943265,0.5037037037037037,0.0065930828189668,0.037818072994074,0.1415104215504204,0.0012675724230942,-0.1520000192654563,2420064000.0,Consumer Defensive,Tobacco,2022Q3,2.5275292967776015,0.2771308886786368,0.6295424731757744,109.0,False,0.5,0.13983512643759324,0.07431532154962835,0.06991756321879662,0.37566830483226693,0.353437378789617,1.0,1.0,0.4932562620423892,0.9344894026974951,1.0,0.9499036608863198,0.8166666666666667,Long_Short,0.05,-0.007600000963272816,0.007431532154962835
GEF,Consumer Cyclical,Packaging & Containers,2022-09-01,-0.0696582844081733,0.1309860005999999,-14.547621,-39.344,0.1632220230333472,0.0042326067727918,0.0426101452581698,-0.1448181568669231,0.1162371912060589,0.2610553480729821,0.0073260073260073,0.5384615384615384,0.989010989010989,0.3956043956043956,0.7948717948717948,0.0036630036630036,0.552930402930403,99.0,273,0.641025641025641,Hold,0.2937265521965516,0.1291357880104981,0.0043168066434200745,0.463530594762463,0.5014652014652015,-0.363384836604725,0.0018502125895018,0.0322893433383541,-0.4592979879896712,-0.0836152422835619,3718048512.0,Consumer Cyclical,Packaging & Containers,2022Q3,3.83059062681914,0.1874283021250929,0.6147717761865982,119.0,False,0.5,0.038293338614749727,0.0213050726290849,0.019146669307374863,0.16322202303334726,0.14668610396727175,0.9441233140655106,0.9383429672447013,0.8458574181117534,0.6589595375722543,0.9672447013487476,0.535645472061657,0.8134874759152216,Long_Short,0.05,-0.004180762114178095,0.00213050726290849
FTCI,Technology,Solar,2022-08-09,0.1897031997205343,-2.1886900099999997,-111.262375,-72.097,-0.1370347258939153,0.4304432007822212,-0.103837237171876,-0.3042165155162517,0.4535264540835488,0.7577429695998006,0.3888888888888889,0.0146198830409356,0.0087719298245614,0.0146198830409356,0.3464912280701754,0.7046783625730995,0.1682748538011696,332.0,342,0.0321637426900585,Avoid,0.2819207506498476,-0.2704238544600766,0.002267811754105976,0.4247136966433791,0.5011695906432748,-0.0922175509293132,-1.9182661555399232,-0.112189146949646,0.005729504138842,-0.0859539250155286,71943792.0,Technology,Solar,2022Q3,1.3197069724331107,0.2003792783443757,-0.010168403041611,518.0,False,0.5,-0.10610504892598198,-0.051918618585938,-0.05305252446299099,-0.13703472589391535,-0.14002757287797477,0.007707129094412331,0.011560693641618497,0.015414258188824663,0.011560693641618497,0.028901734104046242,0.6107899807321773,-0.018400770712909444,Long_Short,-0.05,0.00429769625077643,0.0051918618585938
MVIS,Technology,Scientific & Technical Instruments,2022-07-28,0.2466362986925116,-4.90467602,1.8910526,-135.091,-0.1601102620643524,0.3552523421025857,-0.1049976281539431,-0.347460828516743,0.3083214223515982,0.6557822508683412,0.4736842105263157,0.0087719298245614,0.0058479532163742,0.953216374269006,0.1491228070175438,0.5116959064327485,0.2808479532163742,310.0,342,0.0964912280701754,Avoid,0.2819207506498476,-0.2704238544600766,0.002267811754105976,0.4247136966433791,0.5011695906432748,-0.0352844519573359,-4.634252165539923,-0.1133495379317131,-0.0694613545407933,0.0399201197860572,119149368.0,Technology,Scientific & Technical Instruments,2022Q3,1.5248940845559438,0.2424632003627999,0.02634303114218,507.0,False,0.5,-0.10726543990804908,-0.05249881407697155,-0.05363271995402454,-0.16011026206435247,-0.16356843479307512,0.005780346820809248,0.009633911368015413,0.038535645472061654,0.09441233140655106,0.017341040462427744,0.8516377649325626,-0.016763005780346826,Long_Short,-0.05,-0.00199600598930286,0.005249881407697155
SEER,Healthcare,Biotechnology,2022-08-09,0.1125755427727619,-1.2193680800000002,1.7244898,-9.536,-0.2312521208929648,0.7330962834061313,-0.1395348513830522,-0.3522796580546932,0.2511077599379613,0.6033874179926546,0.1879194630872483,0.0738255033557047,0.0033557046979865,0.7416107382550335,0.8355704697986577,0.8624161073825504,0.2375838926174496,287.0,298,0.0402684563758389,Avoid,0.254586528118586,-2.4283354503314025,-0.020609895217452864,0.4725668890848757,0.5013422818791946,-0.1420109853458241,1.2089673703314023,-0.1389045955079662,0.2605293943212555,-0.0535540570807946,92918824.0,Healthcare,Biotechnology,2022Q3,1.6573072504884798,0.212744806671641,0.0202501114261906,509.0,False,0.5,-0.11892495616559932,-0.0697674256915261,-0.05946247808279966,-0.23125212089296487,-0.1970951921172724,0.0038535645472061657,0.0038535645472061657,0.06358381502890173,0.05394990366088632,0.0019267822736030828,0.6724470134874759,-0.013680154142581887,Long_Short,-0.05,0.00267770285403973,0.00697674256915261
GOCO,Financial Services,Insurance Brokers,2022-08-15,0.0731733260132993,-1.4499359800000002,0.08184143,-72.097,-0.0931268560810456,1.4191553963085215,-0.0641011269536769,-0.3189820387949912,0.3693374914062168,0.688319530201208,0.1115107913669064,0.0035971223021582,0.014388489208633,0.9928057553956836,0.4442446043165468,0.9640287769784172,0.1789568345323741,271.0,278,0.0287769784172662,Avoid,0.2794750716129462,0.2755062445651151,0.020478788468654346,0.4509297549183477,0.5014388489208633,-0.2063017455996468,-1.725442224565115,-0.0794209477739001,0.968225641390174,-0.5497737792501474,9376797.0,Financial Services,Insurance Brokers,2022Q3,1.4528115262052153,0.25488091184131434,-0.0147984018944613,519.0,False,0.5,-0.08457991542233124,-0.03205056347683845,-0.04228995771116562,-0.0931268560810456,-0.12287867601102509,0.019267822736030827,0.055876685934489405,0.030828516377649325,0.017341040462427744,0.07707129094412331,0.9152215799614644,-0.01107899807321773,Long_Short,-0.05,0.02748868896250737,0.003205056347683845
AFIB,Healthcare,Medical Devices,2022-08-11,0.2022314176013157,-0.1369839951999999,9.13242e-05,-72.097,-0.1442527520114423,0.3948563294256053,-0.1180267636456475,-0.4227587958380414,0.3954343945666271,0.8181931904046685,0.4563758389261745,0.2718120805369127,0.023489932885906,0.6946308724832215,0.4093959731543624,0.5067114093959731,0.3464765100671141,254.0,298,0.1510067114093959,Avoid,0.254586528118586,-2.4283354503314025,-0.020609895217452864,0.4725668890848757,0.5013422818791946,-0.0523551105172702,2.2913514551314025,-0.1173965077705615,-0.0777105596592704,-0.355421642188427,5982.0,Healthcare,Medical Devices,2022Q3,1.2222037405391655,0.30473203219239386,0.0414298725542758,496.0,False,0.5,-0.09741686842819464,-0.05901338182282375,-0.04870843421409732,-0.14425275201144236,-0.11906326098455121,0.011560693641618497,0.007707129094412331,0.005780346820809248,0.19653179190751446,0.025048169556840076,0.9826589595375722,-0.010886319845857417,Long_Short,-0.05,0.01777108210942135,0.005901338182282376
ULCC,Industrials,Airlines,2022-07-28,0.3626326091728318,-0.2870880102,-30.652636,-2363.964,-0.1164661286209951,0.6722412619337174,-0.0713364587328206,-0.3221526491522914,0.2903545502484473,0.6125071994007387,0.6428571428571429,0.0300751879699248,0.0037593984962406,0.150375939849624,0.0112781954887218,0.8872180451127819,0.1964285714285714,260.0,266,0.0263157894736841,Avoid,0.3129178525257217,-0.0324565641269925,0.009742987536269754,0.4502777931946961,0.5015037593984962,0.0497147566471101,-0.2546314460730075,-0.0827174774182269,0.2219634687390212,-0.0088365159229201,1459162240.0,Industrials,Airlines,2022Q3,1.632631205555081,0.2508161904194708,-0.0055960401484944,516.0,False,0.5,-0.08107944626909036,-0.0356682293664103,-0.04053972313454518,-0.11646612862099517,-0.1323728341080434,0.025048169556840076,0.036608863198458574,0.05973025048169557,0.02697495183044316,0.05009633911368015,0.9036608863198459,-0.010500963391136806,Long_Short,-0.05,0.000441825796146005,0.0035668229366410302
HCAT,Healthcare,Health Information Services,2022-08-04,0.0455349339421705,-0.3065899909999999,-18.526545,-123.478,-0.1697229243447894,0.014500515842092,-0.0934722471484785,-0.3125764406421589,0.2381569254390612,0.5507333660812201,0.0268456375838926,0.1845637583892617,0.0167785234899328,0.2684563758389262,0.1879194630872483,0.1006711409395973,0.1917785234899329,291.0,298,0.0268456375838925,Avoid,0.254586528118586,-2.4283354503314025,-0.020609895217452864,0.4725668890848757,0.5013422818791946,-0.2090515941764155,2.1217454593314025,-0.0928419912733925,-0.4580663732427837,-0.3552271791013893,126358768.0,Healthcare,Health Information Services,2022Q3,1.815757398826504,0.21910419349368038,0.0071252688762426,514.0,False,0.5,-0.07286235193102564,-0.04673612357423925,-0.03643117596551282,-0.16972292434478944,-0.13230035461466041,0.02697495183044316,0.01348747591522158,0.12716763005780346,0.02119460500963391,0.011560693641618497,0.7302504816955684,-0.0016377649325626242,Long_Short,-0.05,0.017761358955069466,0.004673612357423925
EVLO,Healthcare,Biotechnology,2022-08-11,0.2019831587261002,-0.1467799992,0.00016216216,-72.097,-0.1325168869761781,0.5069738718389087,-0.0920323833196267,-0.3381264710016409,0.3563680413791386,0.6944945123807795,0.4530201342281879,0.261744966442953,0.0302013422818791,0.697986577181208,0.4093959731543624,0.7449664429530202,0.3209731543624161,262.0,298,0.1241610738255033,Avoid,0.254586528118586,-2.4283354503314025,-0.020609895217452864,0.4725668890848757,0.5013422818791946,-0.0526033693924858,2.2815554511314025,-0.0914021274445407,0.0344069827540329,-0.2387543152113431,5694.0,Healthcare,Biotechnology,2022Q3,1.4398941133138925,0.24609408768201418,0.0399869518315881,497.0,False,0.5,-0.07142248810217383,-0.04601619165981335,-0.035711244051086916,-0.13251688697617814,-0.10284082017655162,0.03468208092485549,0.015414258188824663,0.028901734104046242,0.14450867052023122,0.03275529865125241,0.8728323699421965,-9.633911368014947e-05,Long_Short,-0.05,0.011937715760567156,0.004601619165981335
CALA,Financial Services,Shell Companies,2022-08-15,0.0862711124909368,-0.34086,0.00022222222,-8.17,-0.0796039594505219,0.3620949587529032,-0.0634619636255158,-0.3936353605391465,0.4035848337779624,0.7972201943171089,0.1438848920863309,0.0107913669064748,0.0215827338129496,0.9892086330935252,0.9568345323741008,0.3776978417266187,0.2998201438848921,252.0,278,0.0971223021582733,Avoid,0.2794750716129462,0.2755062445651151,0.020478788468654346,0.4509297549183477,0.5014388489208633,-0.1932039591220093,-0.6163662445651151,-0.078781784445739,-0.0888347961654444,-0.1172914405486152,1461.0,Financial Services,Shell Companies,2022Q3,1.2543570180125345,0.3301733969136307,0.0266653049071811,506.0,False,0.5,-0.08394075209417015,-0.0317309818127579,-0.041970376047085076,-0.07960395945052193,-0.10529167148657267,0.02119460500963391,0.057803468208092484,0.009633911368015413,0.11946050096339114,0.1001926782273603,0.9942196531791907,0.00048169556840076816,Long_Short,-0.05,0.005864572027430761,0.0031730981812757904
ENTA,Healthcare,Biotechnology,2022-08-08,0.1592891564857512,-0.258919993,5.805627,-160.067,-0.2182845394063214,0.5617415535776413,-0.1207045480093088,-0.3329196613708893,0.220048176172963,0.5529678375438524,0.3557046979865771,0.2147651006711409,0.0100671140939597,0.8355704697986577,0.1409395973154362,0.7919463087248322,0.2630872483221476,281.0,298,0.0604026845637584,Avoid,0.254586528118586,-2.4283354503314025,-0.020609895217452864,0.4725668890848757,0.5013422818791946,-0.0952973716328348,2.1694154573314024,-0.1200742921342228,0.0891746644927655,-0.1404517860673568,330039616.0,Healthcare,Biotechnology,2022Q3,1.8084201714544113,0.2122151133615805,0.0372368242566742,498.0,False,0.5,-0.10009465279185593,-0.0603522740046544,-0.05004732639592797,-0.21828453940632142,-0.18101318916351786,0.009633911368015413,0.005780346820809248,0.1252408477842004,0.06936416184971098,0.005780346820809248,0.6666666666666666,0.0007707129094412304,Long_Short,-0.05,0.0070225893033678405,0.00603522740046544
EPR,Real Estate,REIT - Specialty,2022-11-03,0.2910265894738535,0.393516,-19.543047,-134.85,0.196628646689345,0.350691546674033,0.0815786499862483,-0.0844864866193693,0.3303994149577695,0.4148859015771389,0.5899280575539568,0.8776978417266187,1.0,0.5539568345323741,0.4028776978417266,0.4532374100719424,0.7172661870503597,3.0,139,0.9856115107913668,Buy,0.2832349189346529,0.2397822012685899,0.03849568635003095,0.4101925280123814,0.5028776978417266,0.0077916705392006,0.1537337987314101,0.0672657241110192,-0.0595009813383484,0.0928830588638476,4515482112.0,Real Estate,REIT - Specialty,2022Q4,2.410295423159009,0.1660651366056176,0.6093800070626848,43.0,False,0.5,0.043082963636217345,0.04078932499312415,0.021541481818108672,0.19662864668934502,0.10384267006850068,0.9112903225806451,0.9637096774193549,0.6330645161290323,0.9354838709677419,0.9758064516129032,0.2903225806451613,0.8326612903225806,Equal_Weight,0.06666666666666667,0.006192203924256507,0.005438576665749886
GDRX,Healthcare,Health Information Services,2022-11-08,0.325809892540765,0.216724,-7.3983083,-87.036,0.1871852353357452,0.2670840977652656,0.0824508136944133,-0.1826616407909004,0.2578144809571115,0.440476121748012,0.6912751677852349,0.7516778523489933,0.9932885906040269,0.6208053691275168,0.2919463087248322,0.1543624161073825,0.7352348993288591,11.0,298,0.9664429530201344,Buy,0.254586528118586,-2.4283354503314025,-0.002099904718290743,0.4725668890848757,0.5013422818791946,0.0712233644221789,2.6450594503314027,0.0830810695694993,-0.2054827913196101,-0.0496182754582823,897489728.0,Healthcare,Health Information Services,2022Q4,2.270265470387086,0.2651124544853137,0.5334106103571451,57.0,False,0.5,0.08455071841270405,0.04122540684720665,0.042275359206352024,0.1871852353357452,0.19195257650878358,0.9919354838709677,0.967741935483871,0.532258064516129,0.9717741935483871,0.9717741935483871,0.8387096774193549,0.8203629032258064,Equal_Weight,0.06666666666666667,-0.0033078850305521532,0.005496720912960887
CCL,Consumer Cyclical,Travel Services,2022-12-21,0.4550009969586636,0.221296,-10.651987,-203.901,0.1546762586207224,0.3336898924606317,0.0677144992688129,-0.1426600245794702,0.2951210880255018,0.4377811126049721,0.7912087912087912,0.8315018315018315,0.9816849816849816,0.6373626373626373,0.2087912087912088,0.3626373626373626,0.7503663003663004,5.0,273,0.9853479853479854,Buy,0.2937265521965516,0.1291357880104981,0.017897165649638183,0.463530594762463,0.5014652014652015,0.161274444762112,0.0921602119895018,0.0573936973489972,-0.1298407023018313,0.2641510956757704,38409920512.0,Consumer Cyclical,Travel Services,2022Q4,2.284241341085443,0.2103745238482831,0.5519752015709668,52.0,False,0.5,0.04981733361917472,0.03385724963440645,0.02490866680958736,0.15467625862072246,0.1137948129555646,0.9395161290322581,0.9274193548387096,0.5403225806451613,0.9798387096774194,0.9435483870967742,0.4838709677419355,0.8118951612903226,Equal_Weight,0.06666666666666667,0.01761007304505136,0.004514299951254193
WSM,Consumer Cyclical,Specialty Retail,2022-11-17,0.4060720908517027,0.294816006,-20.823463,-79.878,0.1328844300979142,0.4037558016300674,0.0493349947524645,-0.1064600805761026,0.264801336820071,0.3712614173961737,0.7142857142857143,0.912087912087912,0.9743589743589745,0.1831501831501831,0.5238095238095238,0.63003663003663,0.7091575091575092,18.0,273,0.9377289377289376,Buy,0.2937265521965516,0.1291357880104981,0.017897165649638183,0.463530594762463,0.5014652014652015,0.112345538655151,0.1656802179895018,0.0390141928326488,-0.0597747931323955,-0.1432623306881285,25100044288.0,Consumer Cyclical,Specialty Retail,2022Q4,2.6935126022543274,0.1557950753285671,0.7143174791201741,5.0,True,0.5,0.03143782910282632,0.02466749737623225,0.01571891455141316,0.13288443009791426,0.08467818887598054,0.8629032258064516,0.8588709677419355,0.7298387096774194,0.9153225806451613,0.9112903225806451,0.22983870967741934,0.8,Equal_Weight,0.06666666666666667,-0.009550822045875233,0.0032889996501643
CNK,Communication Services,Entertainment,2022-11-04,0.2588700834361912,0.2213240006,-12.681188,-767.283,0.2218030161962199,0.3335219622759074,0.0922574091987383,-0.150758405904634,0.2651835816204861,0.4159419875251201,0.4857142857142857,0.7142857142857143,0.9904761904761904,0.3619047619047619,0.0476190476190476,0.580952380952381,0.5809523809523809,31.0,105,0.7142857142857143,Hold,0.278602079529016,0.1292768957859047,0.03136691822979011,0.3578756329009985,0.5038095238095238,-0.0197319960928247,0.0920471048140952,0.0834427695523854,-0.024353670625091,0.140396374425366,3739544064.0,Communication Services,Entertainment,2022Q4,2.4041756442392406,0.24301581510337228,0.4839208946331178,79.0,False,0.5,0.06089049096894819,0.04612870459936915,0.030445245484474096,0.2218030161962199,0.14639143535331467,0.9637096774193549,0.9919354838709677,0.6290322580645161,0.657258064516129,0.9919354838709677,0.7258064516129032,0.7929435483870969,Equal_Weight,0.06666666666666667,0.0093597582950244,0.006150493946582554
ALLY,Financial Services,Credit Services,2022-10-19,0.4841239460412495,0.098501998,-6.6842136,-72.097,0.1841321941435804,0.4084256981492709,0.0710028216927857,-0.1503139623216297,0.2352928995899052,0.385606861911535,0.8812949640287769,0.1151079136690647,0.9568345323741008,0.8705035971223022,0.4442446043165468,0.5359712230215827,0.6183453237410071,51.0,278,0.8201438848920863,Hold,0.2794750716129462,0.2755062445651151,0.03600575950851019,0.4509297549183477,0.5014388489208633,0.2046488744283032,-0.1770042465651151,0.0556830008725624,-0.0425040567690767,0.0344278411163321,13287774208.0,Financial Services,Credit Services,2022Q4,2.5933081214755345,0.2213167840144154,0.6122081968688764,40.0,False,0.5,0.03499706218427551,0.03550141084639285,0.017498531092137753,0.1841321941435804,0.09075816559026598,0.8830645161290323,0.9354838709677419,0.7056451612903226,0.7701612903225806,0.967741935483871,0.5443548387096774,0.7897177419354838,Equal_Weight,0.06666666666666667,0.002295189407755473,0.0047335214461857135
BAC,Financial Services,Banks - Diversified,2022-10-17,0.3114165973657294,0.152966,-10.77739,-72.097,0.2102305094490553,0.364142565920674,0.0623471120236251,-0.0617118780299598,0.2348526023421148,0.2965644803720747,0.5755395683453237,0.3129496402877698,0.9784172661870504,0.3669064748201439,0.4442446043165468,0.3848920863309352,0.5604316546762591,92.0,278,0.6726618705035972,Hold,0.2794750716129462,0.2755062445651151,0.03600575950851019,0.4509297549183477,0.5014388489208633,0.0319415257527832,-0.1225402445651151,0.0470272912034018,-0.0867871889976736,0.1231411556845087,386196471808.0,Financial Services,Banks - Diversified,2022Q4,3.3719366082168016,0.1240589900535849,0.6854816127848443,15.0,False,0.5,0.026341352515114907,0.03117355601181255,0.013170676257557454,0.21023050944905539,0.08882137085565968,0.8266129032258065,0.8951612903225806,0.8790322580645161,0.6169354838709677,0.9838709677419355,0.125,0.7883064516129032,Equal_Weight,0.06666666666666667,0.008209410378967247,0.00415647413490834
